Order_ID,Order_Date,Sales,Profit,Quantity,Discount,Category,Sub_Category,Region,State,Segment,Customer_ID,Customer_Name,Ship_Days,Year,Month,Quarter
CA-2014-169803,2014-04-06,33.9,2.034,2,0.0,Technology,Accessories,West,Washington,Corporate,SC-20260,Scott Cohen,6,2014,4,2
CA-2017-141719,2017-11-17,239.96,83.986,5,0.2,Technology,Accessories,Central,Illinois,Consumer,EG-13900,Emily Grady,4,2017,11,4
CA-2015-136469,2015-07-11,199.836,-37.1124,4,0.3,Furniture,Tables,East,Delaware,Corporate,TS-21370,Todd Sumrall,1,2015,7,3
CA-2015-136469,2015-07-11,716.0,193.32,2,0.0,Technology,Phones,East,Delaware,Corporate,TS-21370,Todd Sumrall,1,2015,7,3
CA-2015-136469,2015-07-11,221.06,103.8982,7,0.0,Office Supplies,Binders,East,Delaware,Corporate,TS-21370,Todd Sumrall,1,2015,7,3
CA-2016-158694,2016-11-10,67.71,32.5008,3,0.0,Office Supplies,Paper,West,California,Consumer,AI-10855,Arianne Irving,3,2016,11,4
CA-2016-158694,2016-11-10,129.92,38.976,4,0.0,Office Supplies,Appliances,West,California,Consumer,AI-10855,Arianne Irving,3,2016,11,4
CA-2016-158694,2016-11-10,467.46,191.6586,9,0.0,Furniture,Furnishings,West,California,Consumer,AI-10855,Arianne Irving,3,2016,11,4
CA-2016-158694,2016-11-10,61.4,28.858,5,0.0,Office Supplies,Paper,West,California,Consumer,AI-10855,Arianne Irving,3,2016,11,4
CA-2016-158694,2016-11-10,720.76,187.3976,4,0.0,Office Supplies,Storage,West,California,Consumer,AI-10855,Arianne Irving,3,2016,11,4
CA-2016-158694,2016-11-10,5.184,1.8144,3,0.2,Office Supplies,Binders,West,California,Consumer,AI-10855,Arianne Irving,3,2016,11,4
CA-2016-158694,2016-11-10,14.7,3.969,5,0.0,Office Supplies,Art,West,California,Consumer,AI-10855,Arianne Irving,3,2016,11,4
US-2014-104759,2014-03-31,8.134,-13.8278,7,0.8,Office Supplies,Binders,Central,Illinois,Consumer,DD-13570,Dorothy Dickinson,4,2014,3,1
US-2014-104759,2014-03-31,79.984,13.9972,2,0.2,Technology,Accessories,Central,Illinois,Consumer,DD-13570,Dorothy Dickinson,4,2014,3,1
CA-2015-150511,2015-09-18,18.54,8.7138,2,0.0,Office Supplies,Paper,West,Washington,Home Office,AB-10060,Adam Bellavance,6,2015,9,3
CA-2015-134922,2015-11-07,24.4,7.93,2,0.2,Office Supplies,Envelopes,East,Pennsylvania,Corporate,KB-16240,Karen Bern,4,2015,11,4
US-2017-120607,2017-05-19,195.64,91.9508,4,0.0,Office Supplies,Paper,South,Georgia,Consumer,JC-15775,John Castell,0,2017,5,2
CA-2015-141243,2015-01-03,398.4,84.66,5,0.2,Technology,Accessories,Central,Texas,Consumer,AH-10465,Amy Hunt,5,2015,1,1
CA-2015-141243,2015-01-03,7.056,0.7938,3,0.2,Office Supplies,Art,Central,Texas,Consumer,AH-10465,Amy Hunt,5,2015,1,1
CA-2015-141243,2015-01-03,1352.3976,-437.5404,9,0.32,Furniture,Bookcases,Central,Texas,Consumer,AH-10465,Amy Hunt,5,2015,1,1
CA-2015-162166,2015-09-08,26.4,11.88,5,0.0,Office Supplies,Paper,West,California,Consumer,NM-18520,Neoma Murray,3,2015,9,3
CA-2015-162166,2015-09-08,41.88,0.8376,6,0.0,Office Supplies,Storage,West,California,Consumer,NM-18520,Neoma Murray,3,2015,9,3
CA-2016-120796,2016-04-03,99.846,-83.205,9,0.7,Office Supplies,Binders,East,Pennsylvania,Consumer,CS-11950,Carlos Soltero,4,2016,4,2
CA-2016-109722,2016-12-05,699.98,195.9944,2,0.0,Technology,Phones,South,Kentucky,Consumer,TP-21130,Theone Pippenger,2,2016,12,4
CA-2016-109722,2016-12-05,584.82,70.1784,9,0.0,Office Supplies,Storage,South,Kentucky,Consumer,TP-21130,Theone Pippenger,2,2016,12,4
CA-2015-136798,2015-05-08,43.98,21.99,2,0.0,Office Supplies,Binders,Central,Minnesota,Consumer,DL-12925,Daniel Lacy,4,2015,5,2
CA-2015-136798,2015-05-08,377.97,105.8316,3,0.0,Technology,Phones,Central,Minnesota,Consumer,DL-12925,Daniel Lacy,4,2015,5,2
CA-2015-136798,2015-05-08,123.96,11.1564,3,0.0,Furniture,Furnishings,Central,Minnesota,Consumer,DL-12925,Daniel Lacy,4,2015,5,2
CA-2017-122196,2017-09-22,391.98,113.6742,2,0.0,Technology,Phones,East,Delaware,Consumer,CA-12265,Christina Anderson,2,2017,9,3
CA-2017-142090,2017-11-30,383.976,81.5949,3,0.2,Technology,Accessories,South,North Carolina,Consumer,SC-20380,Shahid Collister,7,2017,11,4
CA-2017-142090,2017-11-30,1781.682,-653.2834,7,0.4,Furniture,Tables,South,North Carolina,Consumer,SC-20380,Shahid Collister,7,2017,11,4
CA-2017-160934,2017-01-15,21.4,6.206,5,0.0,Office Supplies,Art,West,California,Home Office,TT-21460,Tonja Turnell,4,2017,1,1
CA-2014-124478,2014-08-08,549.99,274.995,1,0.0,Technology,Copiers,Central,Michigan,Home Office,MA-17560,Matt Abelman,4,2014,8,3
CA-2014-124478,2014-08-08,167.535,37.23,3,0.1,Office Supplies,Appliances,Central,Michigan,Home Office,MA-17560,Matt Abelman,4,2014,8,3
CA-2014-124478,2014-08-08,38.34,17.253,3,0.0,Office Supplies,Envelopes,Central,Michigan,Home Office,MA-17560,Matt Abelman,4,2014,8,3
CA-2014-124478,2014-08-08,53.88,22.6296,6,0.0,Furniture,Furnishings,Central,Michigan,Home Office,MA-17560,Matt Abelman,4,2014,8,3
CA-2014-124478,2014-08-08,299.98,83.9944,2,0.0,Technology,Phones,Central,Michigan,Home Office,MA-17560,Matt Abelman,4,2014,8,3
CA-2015-145485,2015-11-05,62.8,15.7,4,0.0,Office Supplies,Storage,West,California,Consumer,JM-16195,Justin MacKendrick,0,2015,11,4
CA-2017-151071,2017-04-25,13.904,4.5188,2,0.2,Office Supplies,Binders,West,California,Consumer,MB-18085,Mick Brown,4,2017,4,2
CA-2014-134572,2014-04-20,744.1,-95.67,5,0.3,Furniture,Tables,Central,Texas,Consumer,SV-20365,Seth Vernon,2,2014,4,2
CA-2014-134572,2014-04-20,44.84,5.605,5,0.2,Office Supplies,Storage,Central,Texas,Consumer,SV-20365,Seth Vernon,2,2014,4,2
CA-2014-134572,2014-04-20,401.59,-131.951,2,0.3,Furniture,Tables,Central,Texas,Consumer,SV-20365,Seth Vernon,2,2014,4,2
CA-2017-143217,2017-11-11,18.24,8.5728,3,0.0,Office Supplies,Binders,Central,Wisconsin,Home Office,CG-12040,Catherine Glotzbach,6,2017,11,4
US-2017-133312,2017-11-25,359.499,-29.6058,3,0.15,Furniture,Bookcases,West,California,Consumer,BD-11500,Bradley Drucker,4,2017,11,4
US-2017-133312,2017-11-25,10.48,2.8296,1,0.0,Office Supplies,Storage,West,California,Consumer,BD-11500,Bradley Drucker,4,2017,11,4
US-2015-137533,2015-12-18,20.736,7.2576,4,0.2,Office Supplies,Paper,East,Ohio,Home Office,JK-15640,Jim Kriz,0,2015,12,4
CA-2016-155138,2016-09-08,35.168,8.3524,4,0.2,Technology,Accessories,South,North Carolina,Consumer,JM-15580,Jill Matthias,4,2016,9,3
CA-2016-155138,2016-09-08,64.704,23.4552,3,0.2,Office Supplies,Paper,South,North Carolina,Consumer,JM-15580,Jill Matthias,4,2016,9,3
CA-2016-108350,2016-06-06,105.52,48.5392,4,0.0,Office Supplies,Paper,East,Massachusetts,Corporate,SC-20230,Scot Coram,3,2016,6,2
CA-2015-144302,2015-06-19,5.792,-9.5568,2,0.8,Office Supplies,Binders,Central,Texas,Home Office,ME-17320,Maria Etezadi,4,2015,6,2
CA-2015-109001,2015-03-05,466.158,-93.2316,7,0.4,Technology,Phones,East,Pennsylvania,Corporate,KN-16390,Katherine Nockton,4,2015,3,1
CA-2015-109001,2015-03-05,10.312,-1.289,1,0.2,Technology,Accessories,East,Pennsylvania,Corporate,KN-16390,Katherine Nockton,4,2015,3,1
CA-2015-109001,2015-03-05,2.556,-1.7892,3,0.7,Office Supplies,Binders,East,Pennsylvania,Corporate,KN-16390,Katherine Nockton,4,2015,3,1
CA-2017-132738,2017-08-04,7.968,2.8884,2,0.2,Office Supplies,Paper,West,Colorado,Corporate,HM-14860,Harry Marie,3,2017,8,3
CA-2017-132738,2017-08-04,8.784,3.1842,1,0.2,Office Supplies,Envelopes,West,Colorado,Corporate,HM-14860,Harry Marie,3,2017,8,3
CA-2017-156720,2017-12-30,3.024,-0.6048,3,0.2,Office Supplies,Fasteners,West,Colorado,Consumer,JM-15580,Jill Matthias,4,2017,12,4
CA-2015-119102,2015-05-23,51.45,13.8915,3,0.0,Office Supplies,Storage,East,Rhode Island,Corporate,KH-16690,Kristen Hastings,4,2015,5,2
US-2014-140452,2014-12-06,14.016,-31.536,4,0.8,Office Supplies,Appliances,Central,Illinois,Consumer,BK-11260,Berenike Kampe,4,2014,12,4
US-2014-140452,2014-12-06,214.95,-120.372,5,0.5,Furniture,Tables,Central,Illinois,Consumer,BK-11260,Berenike Kampe,4,2014,12,4
US-2014-140452,2014-12-06,35.04,-7.008,4,0.2,Technology,Phones,Central,Illinois,Consumer,BK-11260,Berenike Kampe,4,2014,12,4
US-2014-140452,2014-12-06,10.776,-4.8492,3,0.6,Furniture,Furnishings,Central,Illinois,Consumer,BK-11260,Berenike Kampe,4,2014,12,4
US-2014-140452,2014-12-06,4.6,-8.05,2,0.8,Office Supplies,Binders,Central,Illinois,Consumer,BK-11260,Berenike Kampe,4,2014,12,4
US-2014-140452,2014-12-06,35.168,-8.3524,2,0.2,Office Supplies,Storage,Central,Illinois,Consumer,BK-11260,Berenike Kampe,4,2014,12,4
CA-2015-141936,2015-08-07,19.152,6.4638,3,0.2,Office Supplies,Binders,West,California,Home Office,PN-18775,Parhena Norris,5,2015,8,3
CA-2014-158442,2014-03-17,4.448,0.3336,2,0.2,Office Supplies,Art,Central,Texas,Consumer,AZ-10750,Annie Zypern,0,2014,3,1
CA-2014-158442,2014-03-17,5.184,1.8792,1,0.2,Office Supplies,Paper,Central,Texas,Consumer,AZ-10750,Annie Zypern,0,2014,3,1
CA-2014-158442,2014-03-17,15.552,5.4432,3,0.2,Office Supplies,Paper,Central,Texas,Consumer,AZ-10750,Annie Zypern,0,2014,3,1
CA-2015-167374,2015-03-26,40.032,12.51,6,0.2,Office Supplies,Paper,East,Pennsylvania,Consumer,GM-14500,Gene McClure,4,2015,3,1
CA-2015-167374,2015-03-26,16.776,5.0328,3,0.2,Technology,Accessories,East,Pennsylvania,Consumer,GM-14500,Gene McClure,4,2015,3,1
CA-2014-116568,2014-12-14,186.304,13.9728,4,0.2,Furniture,Chairs,South,Florida,Consumer,BM-11785,Bryan Mills,6,2014,12,4
CA-2015-147102,2015-09-19,66.36,23.226,4,0.0,Technology,Accessories,South,Georgia,Corporate,NH-18610,Nicole Hansen,7,2015,9,3
CA-2017-132213,2017-04-25,42.048,5.256,9,0.2,Office Supplies,Art,South,Tennessee,Home Office,PN-18775,Parhena Norris,1,2017,4,2
CA-2017-132213,2017-04-25,67.92,6.792,5,0.2,Office Supplies,Art,South,Tennessee,Home Office,PN-18775,Parhena Norris,1,2017,4,2
CA-2014-138450,2014-10-18,52.512,19.692,6,0.2,Office Supplies,Envelopes,East,Pennsylvania,Corporate,EH-13765,Edward Hooks,4,2014,10,4
CA-2014-138450,2014-10-18,186.912,-35.046,6,0.2,Office Supplies,Storage,East,Pennsylvania,Corporate,EH-13765,Edward Hooks,4,2014,10,4
CA-2014-138450,2014-10-18,10.048,3.14,4,0.2,Office Supplies,Paper,East,Pennsylvania,Corporate,EH-13765,Edward Hooks,4,2014,10,4
CA-2015-153073,2015-11-13,17.496,-7.4358,9,0.6,Furniture,Furnishings,Central,Illinois,Consumer,HA-14905,Helen Abelman,0,2015,11,4
CA-2016-147970,2016-01-31,15.552,5.4432,3,0.2,Office Supplies,Paper,Central,Texas,Consumer,AB-10150,Aimee Bixby,2,2016,1,1
CA-2016-150658,2016-11-17,10.776,3.3675,3,0.2,Office Supplies,Binders,West,New Mexico,Consumer,MS-17365,Maribeth Schnelling,5,2016,11,4
CA-2017-125640,2017-07-25,3.304,1.0738,1,0.2,Office Supplies,Labels,East,Pennsylvania,Consumer,DD-13570,Dorothy Dickinson,4,2017,7,3
CA-2017-154137,2017-11-11,35.48,0.0,1,0.0,Office Supplies,Storage,East,New York,Consumer,MT-17815,Meg Tillman,6,2017,11,4
CA-2015-127173,2015-09-26,34.44,16.1868,3,0.0,Office Supplies,Fasteners,East,New York,Consumer,GM-14500,Gene McClure,7,2015,9,3
CA-2015-127173,2015-09-26,629.93,296.0671,7,0.0,Technology,Machines,East,New York,Consumer,GM-14500,Gene McClure,7,2015,9,3
CA-2015-127173,2015-09-26,79.056,28.6578,9,0.2,Office Supplies,Binders,East,New York,Consumer,GM-14500,Gene McClure,7,2015,9,3
CA-2014-149538,2014-04-04,232.55,9.302,5,0.0,Office Supplies,Storage,South,Louisiana,Corporate,KB-16585,Ken Black,4,2014,4,2
CA-2014-149538,2014-04-04,99.98,42.9914,2,0.0,Technology,Accessories,South,Louisiana,Corporate,KB-16585,Ken Black,4,2014,4,2
CA-2014-149538,2014-04-04,19.44,9.3312,3,0.0,Office Supplies,Paper,South,Louisiana,Corporate,KB-16585,Ken Black,4,2014,4,2
CA-2014-149538,2014-04-04,12.96,6.3504,2,0.0,Office Supplies,Paper,South,Louisiana,Corporate,KB-16585,Ken Black,4,2014,4,2
CA-2014-160766,2014-09-14,464.292,-108.3348,9,0.4,Furniture,Tables,East,New York,Consumer,DM-13015,Darrin Martin,0,2014,9,3
CA-2014-160766,2014-09-14,68.46,31.4916,7,0.0,Office Supplies,Envelopes,East,New York,Consumer,DM-13015,Darrin Martin,0,2014,9,3
CA-2014-160766,2014-09-14,2799.96,1371.9804,4,0.0,Technology,Machines,East,New York,Consumer,DM-13015,Darrin Martin,0,2014,9,3
CA-2014-160766,2014-09-14,601.3,198.429,2,0.0,Office Supplies,Appliances,East,New York,Consumer,DM-13015,Darrin Martin,0,2014,9,3
CA-2014-160766,2014-09-14,16.99,4.4174,1,0.0,Technology,Phones,East,New York,Consumer,DM-13015,Darrin Martin,0,2014,9,3
CA-2014-160766,2014-09-14,287.97,80.6316,3,0.0,Technology,Phones,East,New York,Consumer,DM-13015,Darrin Martin,0,2014,9,3
CA-2014-160766,2014-09-14,44.82,21.0654,9,0.0,Office Supplies,Paper,East,New York,Consumer,DM-13015,Darrin Martin,0,2014,9,3
CA-2017-146626,2017-12-29,101.12,37.4144,8,0.0,Furniture,Furnishings,West,California,Corporate,BP-11185,Ben Peterman,7,2017,12,4
CA-2015-123330,2015-06-21,107.976,37.7916,3,0.2,Technology,Phones,South,Florida,Consumer,EP-13915,Emily Phan,6,2015,6,2
CA-2017-155607,2017-11-26,58.73,14.6825,7,0.0,Office Supplies,Appliances,East,New York,Home Office,FG-14260,Frank Gastineau,4,2017,11,4
CA-2017-155607,2017-11-26,93.344,32.6704,4,0.2,Office Supplies,Binders,East,New York,Home Office,FG-14260,Frank Gastineau,4,2017,11,4
CA-2016-151323,2016-10-23,17.05,8.184,5,0.0,Office Supplies,Fasteners,West,Washington,Home Office,AB-10255,Alejandro Ballentine,5,2016,10,4
CA-2015-146696,2015-12-14,8.096,2.7324,2,0.2,Office Supplies,Binders,West,California,Consumer,RD-19480,Rick Duston,5,2015,12,4
CA-2016-128972,2016-11-13,30.36,13.0548,4,0.0,Furniture,Furnishings,Central,Oklahoma,Corporate,TS-21430,Tom Stivers,4,2016,11,4
CA-2017-128335,2017-09-29,23.34,10.9698,3,0.0,Office Supplies,Envelopes,East,New York,Consumer,JA-15970,Joseph Airdo,6,2017,9,3
CA-2017-128335,2017-09-29,51.55,24.2285,5,0.0,Office Supplies,Paper,East,New York,Consumer,JA-15970,Joseph Airdo,6,2017,9,3
CA-2015-154886,2015-11-08,119.9,43.164,2,0.0,Technology,Accessories,West,California,Consumer,SW-20455,Shaun Weien,4,2015,11,4
CA-2016-111213,2016-04-01,1317.492,292.776,6,0.1,Furniture,Chairs,East,New York,Consumer,FP-14320,Frank Preis,4,2016,4,2
CA-2016-111213,2016-04-01,63.84,18.5136,8,0.0,Office Supplies,Supplies,East,New York,Consumer,FP-14320,Frank Preis,4,2016,4,2
CA-2016-111213,2016-04-01,3.592,1.1225,1,0.2,Office Supplies,Binders,East,New York,Consumer,FP-14320,Frank Preis,4,2016,4,2
CA-2017-161333,2017-02-02,86.26,29.3284,2,0.0,Furniture,Furnishings,West,California,Consumer,JL-15835,John Lee,5,2017,2,1
CA-2017-161333,2017-02-02,139.04,38.9312,4,0.0,Office Supplies,Storage,West,California,Consumer,JL-15835,John Lee,5,2017,2,1
CA-2017-161333,2017-02-02,46.8,16.38,4,0.0,Office Supplies,Appliances,West,California,Consumer,JL-15835,John Lee,5,2017,2,1
CA-2017-128734,2017-12-24,8.544,1.9224,4,0.2,Furniture,Furnishings,West,Arizona,Home Office,JL-15175,James Lanier,7,2017,12,4
CA-2017-128734,2017-12-24,842.376,105.297,3,0.2,Furniture,Chairs,West,Arizona,Home Office,JL-15175,James Lanier,7,2017,12,4
CA-2014-141796,2014-06-21,1214.85,352.3065,3,0.0,Technology,Phones,East,New York,Consumer,JG-15160,James Galang,0,2014,6,2
CA-2017-125101,2017-03-06,67.78,16.945,2,0.0,Office Supplies,Storage,West,California,Corporate,SH-19975,Sally Hughsby,4,2017,3,1
CA-2017-169929,2017-09-25,39.9,10.374,5,0.0,Office Supplies,Storage,West,Montana,Corporate,LS-17200,Luke Schmidt,3,2017,9,3
US-2014-121566,2014-06-30,2.688,0.84,1,0.2,Office Supplies,Binders,East,New York,Consumer,CS-11860,Cari Schnelling,6,2014,6,2
US-2014-121566,2014-06-30,6.6,2.904,3,0.0,Office Supplies,Art,East,New York,Consumer,CS-11860,Cari Schnelling,6,2014,6,2
US-2015-124219,2015-08-07,28.4,13.064,4,0.0,Office Supplies,Binders,Central,Missouri,Consumer,KW-16570,Kelly Williams,1,2015,8,3
US-2015-124219,2015-08-07,212.94,34.0704,3,0.0,Furniture,Furnishings,Central,Missouri,Consumer,KW-16570,Kelly Williams,1,2015,8,3
CA-2017-163006,2017-06-30,1001.584,125.198,2,0.2,Technology,Phones,Central,Illinois,Home Office,GH-14410,Gary Hansen,4,2017,6,2
CA-2017-163006,2017-06-30,569.058,-178.8468,3,0.3,Furniture,Chairs,Central,Illinois,Home Office,GH-14410,Gary Hansen,4,2017,6,2
CA-2017-163006,2017-06-30,14.224,-10.3124,2,0.6,Furniture,Furnishings,Central,Illinois,Home Office,GH-14410,Gary Hansen,4,2017,6,2
CA-2015-156146,2015-10-26,105.584,9.2386,2,0.2,Technology,Phones,West,Arizona,Corporate,AG-10495,Andrew Gjertsen,4,2015,10,4
CA-2015-156146,2015-10-26,68.72,-14.603,2,0.2,Technology,Phones,West,Arizona,Corporate,AG-10495,Andrew Gjertsen,4,2015,10,4
CA-2014-111192,2014-07-30,1367.84,259.8896,8,0.0,Furniture,Bookcases,West,Washington,Corporate,TS-21430,Tom Stivers,6,2014,7,3
CA-2016-115378,2016-11-18,301.96,33.2156,2,0.0,Furniture,Chairs,Central,Michigan,Consumer,AJ-10945,Ashley Jarboe,5,2016,11,4
CA-2015-161627,2015-07-06,170.352,-17.0352,3,0.2,Furniture,Chairs,West,California,Consumer,SJ-20215,Sarah Jordon,5,2015,7,3
CA-2014-121006,2014-11-10,3.9,1.521,2,0.0,Office Supplies,Art,Central,Michigan,Consumer,SC-20020,Sam Craven,6,2014,11,4
CA-2014-121006,2014-11-10,12.84,5.778,3,0.0,Office Supplies,Paper,Central,Michigan,Consumer,SC-20020,Sam Craven,6,2014,11,4
CA-2014-121006,2014-11-10,15.84,7.128,3,0.0,Office Supplies,Paper,Central,Michigan,Consumer,SC-20020,Sam Craven,6,2014,11,4
CA-2014-121006,2014-11-10,563.94,112.788,3,0.0,Furniture,Chairs,Central,Michigan,Consumer,SC-20020,Sam Craven,6,2014,11,4
CA-2014-121006,2014-11-10,62.94,11.9586,3,0.0,Office Supplies,Storage,Central,Michigan,Consumer,SC-20020,Sam Craven,6,2014,11,4
CA-2014-121006,2014-11-10,535.41,160.623,3,0.0,Office Supplies,Storage,Central,Michigan,Consumer,SC-20020,Sam Craven,6,2014,11,4
CA-2016-122903,2016-05-27,3504.9,700.98,5,0.0,Furniture,Chairs,Central,Michigan,Corporate,LA-16780,Laura Armstrong,2,2016,5,2
CA-2016-122903,2016-05-27,144.12,69.1776,3,0.0,Office Supplies,Paper,Central,Michigan,Corporate,LA-16780,Laura Armstrong,2,2016,5,2
CA-2016-122903,2016-05-27,314.55,150.984,3,0.0,Office Supplies,Paper,Central,Michigan,Corporate,LA-16780,Laura Armstrong,2,2016,5,2
CA-2015-107741,2015-03-08,3.408,0.8946,1,0.2,Office Supplies,Art,West,Colorado,Corporate,FC-14335,Fred Chung,2,2015,3,1
CA-2017-106432,2017-10-19,2.072,-3.5224,2,0.8,Office Supplies,Binders,Central,Texas,Consumer,CA-12265,Christina Anderson,5,2017,10,4
CA-2017-106432,2017-10-19,328.3992,-91.7586,3,0.32,Furniture,Bookcases,Central,Texas,Consumer,CA-12265,Christina Anderson,5,2017,10,4
CA-2016-148908,2016-11-05,53.248,19.968,2,0.2,Office Supplies,Binders,West,California,Consumer,JH-15985,Joseph Holt,3,2016,11,4
CA-2016-123015,2016-12-26,4.992,1.6848,3,0.2,Office Supplies,Binders,East,New York,Corporate,AJ-10795,Anthony Johnson,4,2016,12,4
US-2015-120502,2015-04-13,37.68,15.8256,2,0.0,Furniture,Furnishings,West,California,Corporate,BT-11395,Bill Tyler,6,2015,4,2
US-2015-120502,2015-04-13,258.576,19.3932,2,0.2,Technology,Phones,West,California,Corporate,BT-11395,Bill Tyler,6,2015,4,2
US-2015-120502,2015-04-13,75.84,29.5776,2,0.0,Office Supplies,Appliances,West,California,Corporate,BT-11395,Bill Tyler,6,2015,4,2
CA-2017-108749,2017-09-12,45.36,21.7728,7,0.0,Office Supplies,Paper,East,Rhode Island,Corporate,DJ-13510,Don Jones,3,2017,9,3
CA-2017-108749,2017-09-12,45.78,22.89,3,0.0,Office Supplies,Binders,East,Rhode Island,Corporate,DJ-13510,Don Jones,3,2017,9,3
CA-2017-163335,2017-09-24,40.29,10.0725,3,0.0,Office Supplies,Storage,South,Georgia,Consumer,AG-10675,Anna Gayman,3,2017,9,3
CA-2017-163335,2017-09-24,38.71,17.8066,7,0.0,Office Supplies,Binders,South,Georgia,Consumer,AG-10675,Anna Gayman,3,2017,9,3
CA-2015-134719,2015-10-10,1801.632,-337.806,6,0.2,Office Supplies,Storage,South,Florida,Consumer,JD-15790,John Dryer,5,2015,10,4
US-2015-154389,2015-11-27,748.752,-162.2296,8,0.4,Technology,Phones,East,Pennsylvania,Home Office,EH-14125,Eugene Hildebrand,6,2015,11,4
CA-2015-115567,2015-09-13,199.96,15.9968,4,0.0,Technology,Accessories,Central,Indiana,Consumer,ZC-21910,Zuschuss Carroll,5,2015,9,3
CA-2015-115567,2015-09-13,1516.2,394.212,7,0.0,Furniture,Chairs,Central,Indiana,Consumer,ZC-21910,Zuschuss Carroll,5,2015,9,3
US-2017-136679,2017-11-14,167.952,-27.2922,6,0.2,Technology,Accessories,Central,Texas,Consumer,XP-21865,Xylona Preis,4,2017,11,4
US-2017-136679,2017-11-14,45.04,4.504,2,0.2,Office Supplies,Art,Central,Texas,Consumer,XP-21865,Xylona Preis,4,2017,11,4
US-2017-141943,2017-05-05,23.16,11.58,2,0.0,Office Supplies,Envelopes,West,California,Consumer,DK-12985,Darren Koutras,4,2017,5,2
CA-2014-101560,2014-11-28,397.6,43.736,5,0.0,Furniture,Furnishings,South,South Carolina,Corporate,CS-12250,Chris Selesnick,3,2014,11,4
CA-2014-101560,2014-11-28,85.96,40.4012,7,0.0,Office Supplies,Paper,South,South Carolina,Corporate,CS-12250,Chris Selesnick,3,2014,11,4
CA-2014-101560,2014-11-28,13.12,4.3296,4,0.0,Office Supplies,Art,South,South Carolina,Corporate,CS-12250,Chris Selesnick,3,2014,11,4
CA-2014-101560,2014-11-28,45.66,22.3734,3,0.0,Office Supplies,Binders,South,South Carolina,Corporate,CS-12250,Chris Selesnick,3,2014,11,4
CA-2014-159709,2014-05-10,158.13,77.4837,3,0.0,Office Supplies,Envelopes,West,Washington,Consumer,AI-10855,Arianne Irving,5,2014,5,2
CA-2014-159709,2014-05-10,43.6,4.36,5,0.2,Technology,Phones,West,Washington,Consumer,AI-10855,Arianne Irving,5,2014,5,2
CA-2016-103982,2016-03-03,3930.072,-786.0144,3,0.2,Office Supplies,Supplies,Central,Texas,Consumer,AA-10315,Alex Avila,5,2016,3,1
CA-2016-103982,2016-03-03,2.304,0.7776,1,0.2,Office Supplies,Fasteners,Central,Texas,Consumer,AA-10315,Alex Avila,5,2016,3,1
CA-2016-103982,2016-03-03,431.976,32.3982,3,0.2,Technology,Phones,Central,Texas,Consumer,AA-10315,Alex Avila,5,2016,3,1
CA-2016-103982,2016-03-03,41.72,5.7365,7,0.2,Technology,Accessories,Central,Texas,Consumer,AA-10315,Alex Avila,5,2016,3,1
CA-2015-142454,2015-08-15,104.23,28.1421,7,0.0,Furniture,Furnishings,West,California,Consumer,RE-19450,Richard Eichhorn,4,2015,8,3
CA-2015-142454,2015-08-15,70.26,18.9702,3,0.0,Office Supplies,Storage,West,California,Consumer,RE-19450,Richard Eichhorn,4,2015,8,3
CA-2015-102015,2015-09-12,9.26,3.0558,2,0.0,Office Supplies,Art,East,New York,Consumer,TM-21010,Tamara Manning,6,2015,9,3
CA-2015-102015,2015-09-12,105.98,4.2392,2,0.0,Office Supplies,Storage,East,New York,Consumer,TM-21010,Tamara Manning,6,2015,9,3
CA-2015-102015,2015-09-12,1.24,0.5828,1,0.0,Office Supplies,Fasteners,East,New York,Consumer,TM-21010,Tamara Manning,6,2015,9,3
CA-2015-102015,2015-09-12,20.7,9.936,2,0.0,Office Supplies,Labels,East,New York,Consumer,TM-21010,Tamara Manning,6,2015,9,3
CA-2015-102015,2015-09-12,28.9,14.161,5,0.0,Office Supplies,Paper,East,New York,Consumer,TM-21010,Tamara Manning,6,2015,9,3
CA-2015-102015,2015-09-12,27.18,12.7746,1,0.0,Office Supplies,Envelopes,East,New York,Consumer,TM-21010,Tamara Manning,6,2015,9,3
CA-2015-156755,2015-01-12,465.18,120.9468,3,0.0,Office Supplies,Storage,East,Delaware,Corporate,YS-21880,Yana Sorensen,6,2015,1,1
CA-2015-130876,2015-05-12,36.63,9.8901,3,0.0,Office Supplies,Storage,East,New York,Consumer,AZ-10750,Annie Zypern,4,2015,5,2
CA-2016-145898,2016-09-26,51.45,13.8915,3,0.0,Office Supplies,Storage,West,California,Consumer,CM-12445,Chuck Magee,0,2016,9,3
CA-2016-145898,2016-09-26,7.83,3.6018,3,0.0,Office Supplies,Labels,West,California,Consumer,CM-12445,Chuck Magee,0,2016,9,3
CA-2016-145898,2016-09-26,35.4,13.452,5,0.0,Office Supplies,Art,West,California,Consumer,CM-12445,Chuck Magee,0,2016,9,3
CA-2016-145898,2016-09-26,29.9,13.455,5,0.0,Office Supplies,Paper,West,California,Consumer,CM-12445,Chuck Magee,0,2016,9,3
US-2017-159562,2017-09-09,17.48,8.2156,2,0.0,Office Supplies,Envelopes,Central,Michigan,Consumer,JB-16000,Joy Bell-,6,2017,9,3
CA-2017-134635,2017-04-15,79.14,36.4044,3,0.0,Office Supplies,Paper,West,California,Corporate,NS-18640,Noel Staavos,2,2017,4,2
